,0
124,0.88
125,0.8809523809523809
126,0.8818897637795275
127,0.8828125
128,0.8837209302325582
129,0.8846153846153846
130,0.8854961832061069
131,0.8787878787878788
132,0.8796992481203008
133,0.8805970149253731
134,0.8814814814814815
135,0.8823529411764706
136,0.8832116788321168
137,0.8840579710144928
138,0.8848920863309353
139,0.8857142857142857
140,0.8865248226950354
141,0.8873239436619719
142,0.8881118881118881
143,0.8888888888888888
144,0.8896551724137931
145,0.8904109589041096
146,0.891156462585034
147,0.8918918918918919
148,0.8926174496644296
149,0.8933333333333333
150,0.8940397350993378
151,0.8881578947368421
152,0.8888888888888888
153,0.8896103896103896
154,0.8838709677419355
155,0.8846153846153846
156,0.8853503184713376
157,0.8860759493670886
158,0.8867924528301887
159,0.8875
160,0.8881987577639752
161,0.8888888888888888
162,0.8895705521472392
163,0.8841463414634146
164,0.8848484848484849
165,0.8855421686746988
166,0.8802395209580839
167,0.8809523809523809
168,0.8757396449704142
169,0.8764705882352941
170,0.8771929824561403
171,0.877906976744186
172,0.8786127167630058
173,0.8793103448275862
174,0.8742857142857143
175,0.875
176,0.8757062146892656
177,0.8707865168539326
178,0.8659217877094972
179,0.8666666666666667
180,0.8674033149171271
181,0.8681318681318682
182,0.8633879781420765
183,0.8641304347826086
184,0.8648648648648649
185,0.8602150537634409
186,0.8609625668449198
187,0.8617021276595744
188,0.8571428571428571
189,0.8578947368421053
190,0.8586387434554974
191,0.859375
192,0.8549222797927462
193,0.8556701030927835
194,0.8512820512820513
195,0.8520408163265306
196,0.8527918781725888
197,0.8535353535353535
198,0.8542713567839196
199,0.855
200,0.8557213930348259
201,0.8564356435643564
202,0.8571428571428571
203,0.8529411764705882
204,0.848780487804878
205,0.8495145631067961
206,0.8502415458937198
207,0.8461538461538461
208,0.8421052631578947
209,0.8380952380952381
210,0.8341232227488151
211,0.8349056603773585
212,0.8356807511737089
213,0.8317757009345794
214,0.8325581395348837
215,0.8333333333333334
216,0.8341013824884793
217,0.8348623853211009
218,0.8356164383561644
219,0.8363636363636363
220,0.832579185520362
221,0.8288288288288288
222,0.8251121076233184
223,0.8214285714285714
224,0.8222222222222222
225,0.8230088495575221
226,0.8237885462555066
227,0.8201754385964912
228,0.8209606986899564
229,0.8217391304347826
230,0.8181818181818182
231,0.8146551724137931
232,0.8111587982832618
233,0.811965811965812
234,0.8127659574468085
235,0.809322033898305
236,0.810126582278481
237,0.8067226890756303
238,0.803347280334728
239,0.8041666666666667
240,0.8049792531120332
241,0.8057851239669421
242,0.8065843621399177
243,0.8073770491803278
244,0.8040816326530612
245,0.8048780487804879
246,0.8016194331983806
247,0.7983870967741935
248,0.7991967871485943
249,0.796
250,0.7928286852589641
251,0.7896825396825397
252,0.7865612648221344
253,0.7874015748031497
254,0.7843137254901961
255,0.78515625
256,0.7859922178988327
257,0.7868217054263565
258,0.7876447876447876
259,0.7884615384615384
260,0.789272030651341
261,0.7862595419847328
262,0.7870722433460076
263,0.7878787878787878
264,0.7886792452830189
265,0.7894736842105263
266,0.7902621722846442
267,0.7910447761194029
268,0.7881040892193308
269,0.7888888888888889
270,0.7859778597785978
271,0.7867647058823529
272,0.7875457875457875
273,0.7883211678832117
274,0.7890909090909091
275,0.7898550724637681
276,0.7906137184115524
277,0.7913669064748201
278,0.7921146953405018
279,0.7892857142857143
280,0.7900355871886121
281,0.7872340425531915
282,0.7879858657243817
283,0.7887323943661971
284,0.7894736842105263
285,0.7867132867132867
286,0.7839721254355401
287,0.78125
288,0.7820069204152249
289,0.7793103448275862
290,0.7766323024054983
291,0.7773972602739726
292,0.7781569965870307
293,0.7789115646258503
294,0.7796610169491526
295,0.7804054054054054
296,0.7811447811447811
297,0.7785234899328859
298,0.7792642140468228
299,0.7766666666666666
300,0.7774086378737541
301,0.7781456953642384
302,0.7788778877887789
303,0.7796052631578947
304,0.780327868852459
305,0.7810457516339869
306,0.7817589576547231
307,0.7792207792207793
308,0.7766990291262136
309,0.7741935483870968
310,0.7717041800643086
311,0.7692307692307693
312,0.7699680511182109
313,0.767515923566879
314,0.765079365079365
315,0.7626582278481012
316,0.7634069400630915
317,0.7610062893081762
318,0.7617554858934169
319,0.7625
320,0.7601246105919003
321,0.7608695652173914
322,0.7616099071207431
323,0.7623456790123457
324,0.7630769230769231
325,0.7638036809815951
326,0.7614678899082569
327,0.7591463414634146
328,0.7598784194528876
329,0.7606060606060606
330,0.7583081570996979
331,0.7590361445783133
332,0.7567567567567568
333,0.7574850299401198
334,0.7582089552238805
335,0.7559523809523809
336,0.7566765578635015
337,0.7544378698224852
338,0.7551622418879056
339,0.7558823529411764
340,0.7565982404692082
341,0.7543859649122807
342,0.7551020408163265
343,0.7558139534883721
344,0.7565217391304347
345,0.7572254335260116
346,0.7579250720461095
347,0.7586206896551724
348,0.7564469914040115
349,0.7542857142857143
350,0.7549857549857549
351,0.7556818181818182
352,0.7563739376770539
353,0.7570621468926554
354,0.7577464788732394
355,0.7584269662921348
356,0.7563025210084033
357,0.7569832402234636
358,0.754874651810585
359,0.7555555555555555
360,0.7562326869806094
361,0.7541436464088398
362,0.7548209366391184
363,0.7527472527472527
364,0.7506849315068493
365,0.7513661202185792
366,0.7493188010899182
367,0.75
368,0.7506775067750677
369,0.7486486486486487
370,0.7493261455525606
371,0.75
372,0.7479892761394102
373,0.7459893048128342
374,0.7466666666666667
375,0.7473404255319149
376,0.7480106100795756
377,0.746031746031746
378,0.7467018469656992
379,0.7473684210526316
380,0.7480314960629921
381,0.7486910994764397
382,0.7467362924281984
383,0.7447916666666666
384,0.7428571428571429
385,0.7435233160621761
386,0.7441860465116279
387,0.7448453608247423
388,0.7429305912596401
389,0.7435897435897436
390,0.7442455242966752
391,0.7448979591836735
392,0.7455470737913485
393,0.7461928934010152
394,0.7468354430379747
395,0.7474747474747475
396,0.7455919395465995
397,0.7437185929648241
398,0.7443609022556391
399,0.745
400,0.743142144638404
401,0.7437810945273632
402,0.7419354838709677
403,0.7425742574257426
404,0.7407407407407407
405,0.7413793103448276
406,0.7395577395577395
407,0.7377450980392157
408,0.7383863080684596
409,0.7365853658536585
410,0.7347931873479319
411,0.7330097087378641
412,0.7312348668280871
413,0.7294685990338164
414,0.727710843373494
415,0.7259615384615384
416,0.7266187050359713
417,0.7272727272727273
418,0.7279236276849642
419,0.7285714285714285
420,0.7292161520190024
421,0.7298578199052133
422,0.7304964539007093
423,0.7311320754716981
424,0.731764705882353
425,0.7323943661971831
426,0.7330210772833724
427,0.7336448598130841
428,0.7342657342657343
429,0.7325581395348837
430,0.7308584686774942
431,0.7291666666666666
432,0.7297921478060047
433,0.7304147465437788
434,0.7310344827586207
435,0.731651376146789
436,0.7299771167048055
437,0.728310502283105
438,0.7266514806378133
439,0.725
440,0.7256235827664399
441,0.7239819004524887
442,0.7246049661399548
443,0.7252252252252253
444,0.7258426966292135
445,0.7242152466367713
446,0.7248322147651006
447,0.7254464285714286
448,0.7238307349665924
449,0.7244444444444444
450,0.7228381374722838
451,0.7234513274336283
452,0.7240618101545254
453,0.724669603524229
454,0.7252747252747253
455,0.7236842105263158
456,0.7221006564551422
457,0.7205240174672489
458,0.7189542483660131
459,0.717391304347826
460,0.7180043383947939
461,0.7164502164502164
462,0.7170626349892009
463,0.7176724137931034
464,0.7161290322580646
465,0.7167381974248928
466,0.7173447537473233
467,0.7158119658119658
468,0.7142857142857143
469,0.7127659574468085
470,0.7133757961783439
471,0.711864406779661
472,0.7124735729386892
473,0.7130801687763713
474,0.7136842105263158
475,0.7142857142857143
476,0.7127882599580713
477,0.7133891213389121
478,0.7118997912317327
479,0.7104166666666667
480,0.7089397089397089
481,0.7095435684647303
482,0.7101449275362319
483,0.7086776859504132
484,0.7072164948453609
485,0.7057613168724279
486,0.704312114989733
487,0.7028688524590164
488,0.7014314928425358
489,0.7020408163265306
490,0.7006109979633401
491,0.7012195121951219
492,0.7018255578093306
493,0.7004048582995951
494,0.6989898989898989
495,0.6995967741935484
496,0.6981891348088531
497,0.6967871485943775
498,0.6973947895791583
499,0.698
500,0.6966067864271457
501,0.6952191235059761
502,0.6938369781312127
503,0.6924603174603174
504,0.691089108910891
505,0.6897233201581028
506,0.6903353057199211
507,0.6889763779527559
508,0.68762278978389
509,0.6862745098039216
510,0.684931506849315
511,0.685546875
512,0.6861598440545809
513,0.6848249027237354
514,0.683495145631068
515,0.6821705426356589
516,0.6808510638297872
517,0.6795366795366795
518,0.6801541425818882
519,0.6807692307692308
520,0.6813819577735125
521,0.6819923371647509
522,0.6826003824091779
523,0.683206106870229
524,0.6819047619047619
525,0.6806083650190115
526,0.681214421252372
527,0.6818181818181818
528,0.6805293005671077
529,0.6792452830188679
530,0.67984934086629
531,0.6804511278195489
532,0.6791744840525328
533,0.6779026217228464
534,0.6766355140186916
535,0.6753731343283582
536,0.6741154562383612
537,0.6747211895910781
538,0.6753246753246753
539,0.674074074074074
540,0.6746765249537893
541,0.6752767527675276
542,0.6758747697974218
543,0.6764705882352942
544,0.6752293577981652
545,0.673992673992674
546,0.6745886654478976
547,0.6733576642335767
548,0.6721311475409836
549,0.6727272727272727
550,0.6715063520871143
551,0.6702898550724637
552,0.6690777576853526
553,0.6696750902527075
554,0.6684684684684684
555,0.6672661870503597
556,0.6660682226211849
557,0.6666666666666666
558,0.6654740608228981
559,0.6660714285714285
560,0.6666666666666666
561,0.6672597864768683
562,0.6678507992895204
563,0.6666666666666666
564,0.6654867256637168
565,0.6643109540636042
566,0.6649029982363316
567,0.6637323943661971
568,0.664323374340949
569,0.6649122807017543
570,0.6654991243432574
571,0.6643356643356644
572,0.6631762652705061
573,0.6637630662020906
574,0.6643478260869565
575,0.6649305555555556
576,0.6655112651646448
577,0.6643598615916955
578,0.6632124352331606
579,0.6637931034482759
580,0.6626506024096386
581,0.6615120274914089
582,0.660377358490566
583,0.6592465753424658
584,0.6598290598290598
585,0.6604095563139932
586,0.6592844974446337
587,0.6598639455782312
588,0.6587436332767402
589,0.6593220338983051
590,0.6582064297800339
591,0.6570945945945946
592,0.657672849915683
593,0.6582491582491582
594,0.6588235294117647
595,0.6593959731543624
596,0.6582914572864321
597,0.657190635451505
598,0.656093489148581
599,0.6566666666666666
600,0.6572379367720466
601,0.6561461794019934
602,0.6567164179104478
603,0.6572847682119205
604,0.656198347107438
605,0.6551155115511551
606,0.6556836902800659
607,0.6546052631578947
608,0.6551724137931034
609,0.6540983606557377
610,0.6546644844517185
611,0.6552287581699346
612,0.6557911908646004
613,0.6563517915309446
614,0.656910569105691
615,0.6558441558441559
616,0.6547811993517018
617,0.6537216828478964
618,0.6526655896607432
619,0.6532258064516129
620,0.6537842190016103
621,0.6527331189710611
622,0.651685393258427
623,0.6522435897435898
624,0.6512
625,0.6501597444089456
626,0.6491228070175439
627,0.6480891719745223
628,0.6470588235294118
629,0.6460317460317461
630,0.6465927099841522
631,0.6455696202531646
632,0.6461295418641391
633,0.6466876971608833
634,0.647244094488189
635,0.6462264150943396
636,0.6452119309262166
637,0.6442006269592476
638,0.6447574334898278
639,0.64375
640,0.6443057722308893
641,0.6433021806853583
642,0.6423017107309487
643,0.6413043478260869
644,0.6403100775193798
645,0.6393188854489165
646,0.6383307573415765
647,0.6388888888888888
648,0.6394453004622496
649,0.64
650,0.6405529953917051
651,0.6411042944785276
652,0.6416539050535988
653,0.6422018348623854
654,0.6427480916030535
655,0.6417682926829268
656,0.6423135464231354
657,0.6413373860182371
658,0.6418816388467374
659,0.6424242424242425
660,0.6414523449319214
661,0.6404833836858006
662,0.6410256410256411
663,0.6400602409638554
664,0.6390977443609023
665,0.6381381381381381
666,0.638680659670165
667,0.6377245508982036
668,0.6367713004484304
669,0.6358208955223881
670,0.6348733233979136
671,0.6339285714285714
672,0.6329866270430906
673,0.6320474777448071
674,0.6311111111111111
675,0.6316568047337278
676,0.6307237813884786
677,0.6297935103244838
678,0.6288659793814433
679,0.6279411764705882
680,0.6270190895741556
681,0.626099706744868
682,0.6266471449487555
683,0.6257309941520468
684,0.6248175182481752
685,0.6239067055393586
686,0.6229985443959243
687,0.623546511627907
688,0.6226415094339622
689,0.6231884057971014
690,0.622286541244573
691,0.6213872832369942
692,0.6219336219336219
693,0.622478386167147
694,0.6230215827338129
695,0.6221264367816092
696,0.6212338593974175
697,0.6203438395415473
698,0.6194563662374821
699,0.6185714285714285
700,0.6176890156918687
701,0.6168091168091168
702,0.615931721194879
703,0.6150568181818182
704,0.6141843971631206
705,0.6147308781869688
706,0.6152758132956153
707,0.614406779661017
708,0.614950634696756
709,0.6154929577464788
710,0.6160337552742616
711,0.6151685393258427
712,0.6143057503506312
713,0.6134453781512605
714,0.6125874125874126
715,0.6131284916201117
716,0.6122733612273361
717,0.6114206128133705
718,0.6105702364394993
719,0.6111111111111112
720,0.6116504854368932
721,0.6121883656509696
722,0.6113416320885201
723,0.6104972375690608
724,0.6096551724137931
725,0.6088154269972452
726,0.6079779917469051
727,0.6085164835164835
728,0.6090534979423868
729,0.6082191780821918
730,0.6087551299589603
731,0.6079234972677595
732,0.607094133697135
733,0.6076294277929155
734,0.6081632653061224
735,0.6086956521739131
736,0.6092265943012212
737,0.6084010840108401
738,0.6075778078484438
739,0.6067567567567568
740,0.6059379217273954
741,0.605121293800539
742,0.6056527590847914
743,0.6048387096774194
744,0.6053691275167785
745,0.6045576407506702
746,0.6037483266398929
747,0.6029411764705882
748,0.6034712950600801
749,0.6026666666666667
750,0.6018641810918774
751,0.601063829787234
752,0.600265604249668
753,0.6007957559681698
754,0.6
755,0.5992063492063492
756,0.5984147952443857
757,0.5976253298153035
758,0.5968379446640316
759,0.5960526315789474
760,0.59526938239159
761,0.594488188976378
762,0.5950196592398427
763,0.5942408376963351
764,0.5947712418300654
765,0.5939947780678851
766,0.5932203389830508
767,0.5924479166666666
768,0.5916775032509753
769,0.5909090909090909
770,0.5914396887159533
771,0.5906735751295337
772,0.5912031047865459
773,0.5904392764857881
774,0.5909677419354838
775,0.5902061855670103
776,0.5894465894465895
777,0.5886889460154242
778,0.5879332477535302
779,0.5871794871794872
780,0.587708066581306
781,0.5869565217391305
782,0.5862068965517241
783,0.5867346938775511
784,0.5859872611464968
785,0.5852417302798982
786,0.5844980940279543
787,0.583756345177665
788,0.5830164765525983
789,0.5822784810126582
790,0.5815423514538559
791,0.5820707070707071
792,0.5825977301387137
793,0.5831234256926953
794,0.5823899371069182
795,0.5816582914572864
796,0.5809284818067754
797,0.581453634085213
798,0.5807259073842302
799,0.58
800,0.5792759051186017
801,0.5785536159600998
802,0.5778331257783312
803,0.5771144278606966
804,0.5763975155279503
805,0.575682382133995
806,0.5749690210656754
807,0.5754950495049505
808,0.5747836835599506
809,0.5740740740740741
810,0.5733662145499383
811,0.5726600985221675
812,0.5719557195571956
813,0.5712530712530712
814,0.5705521472392638
815,0.5698529411764706
816,0.5703794369645043
817,0.5696821515892421
818,0.568986568986569
819,0.5682926829268292
820,0.5688185140073082
821,0.5693430656934306
822,0.56865127582017
823,0.5691747572815534
824,0.5684848484848485
825,0.5677966101694916
826,0.5671100362756953
827,0.5664251207729468
828,0.5657418576598311
829,0.5662650602409639
830,0.5667870036101083
831,0.5673076923076923
832,0.5678271308523409
833,0.5671462829736211
834,0.5664670658682635
835,0.5657894736842105
836,0.5663082437275986
837,0.5656324582338902
838,0.564958283671037
839,0.5642857142857143
840,0.5636147443519619
841,0.5629453681710214
842,0.5622775800711743
843,0.5616113744075829
844,0.5609467455621302
845,0.5602836879432624
846,0.5596221959858324
847,0.5601415094339622
848,0.5594817432273262
849,0.5588235294117647
850,0.5581668625146886
851,0.5575117370892019
852,0.5568581477139508
853,0.5562060889929742
854,0.5555555555555556
855,0.5549065420560748
856,0.5542590431738623
857,0.5536130536130536
858,0.5529685681024447
859,0.5523255813953488
860,0.5516840882694541
861,0.5510440835266821
862,0.5515643105446119
863,0.5520833333333334
864,0.5514450867052023
865,0.5508083140877598
866,0.5501730103806228
867,0.5495391705069125
868,0.5489067894131185
869,0.5482758620689655
870,0.5487944890929966
871,0.5481651376146789
872,0.5475372279495991
873,0.5469107551487414
874,0.5474285714285714
875,0.547945205479452
876,0.5473204104903079
877,0.5466970387243736
878,0.5472127417519909
879,0.5465909090909091
880,0.5459704880817253
881,0.546485260770975
882,0.5458663646659117
883,0.5452488687782805
884,0.5446327683615819
885,0.5440180586907449
886,0.5434047350620068
887,0.543918918918919
888,0.5433070866141733
889,0.5426966292134832
890,0.5420875420875421
891,0.5414798206278026
892,0.541993281075028
893,0.5425055928411633
894,0.5418994413407822
895,0.5412946428571429
896,0.5406911928651059
897,0.5400890868596881
898,0.5394883203559511
899,0.5388888888888889
900,0.5382907880133185
901,0.5376940133037694
902,0.5370985603543743
903,0.536504424778761
904,0.5359116022099447
905,0.5353200883002207
906,0.5347298787210585
907,0.5341409691629956
908,0.5335533553355336
909,0.532967032967033
910,0.5323819978046103
911,0.5317982456140351
912,0.5323110624315444
913,0.5317286652078774
914,0.5311475409836065
915,0.5305676855895196
916,0.5310796074154853
917,0.5305010893246187
918,0.529923830250272
919,0.5293478260869565
920,0.5287730727470141
921,0.5281995661605207
922,0.5276273022751896
923,0.5270562770562771
924,0.5275675675675676
925,0.5269978401727862
926,0.5275080906148867
927,0.5269396551724138
928,0.5263724434876211
929,0.5258064516129032
930,0.5252416756176155
931,0.5246781115879828
932,0.5251875669882101
933,0.5246252676659529
934,0.5240641711229946
935,0.5235042735042735
936,0.5229455709711847
937,0.523454157782516
938,0.5239616613418531
939,0.5234042553191489
940,0.5228480340063762
941,0.5222929936305732
942,0.5217391304347826
943,0.5211864406779662
944,0.5206349206349207
945,0.5200845665961945
946,0.5205913410770855
947,0.520042194092827
948,0.5194942044257113
949,0.5189473684210526
950,0.5184016824395373
951,0.5178571428571429
952,0.5173137460650578
953,0.5167714884696016
954,0.5162303664921466
955,0.5156903765690377
956,0.51619644723093
957,0.5156576200417536
958,0.5151199165797706
959,0.5145833333333333
960,0.514047866805411
961,0.5135135135135135
962,0.5129802699896158
963,0.5124481327800829
964,0.5119170984455959
965,0.5124223602484472
966,0.5129265770423992
967,0.512396694214876
968,0.5118679050567595
969,0.511340206185567
970,0.5118434603501545
971,0.5113168724279835
972,0.5107913669064749
973,0.5102669404517454
974,0.5097435897435898
975,0.5092213114754098
976,0.5087001023541453
977,0.5081799591002045
978,0.5076608784473953
979,0.5071428571428571
980,0.5066258919469928
981,0.5071283095723014
982,0.5066124109867752
983,0.5060975609756098
984,0.5055837563451777
985,0.5060851926977687
986,0.5055724417426545
987,0.5050607287449392
988,0.5045500505561172
989,0.5040404040404041
990,0.5035317860746721
991,0.5030241935483871
992,0.5025176233635448
993,0.5020120724346077
994,0.5015075376884423
995,0.501004016064257
996,0.5005015045135406
997,0.5
998,0.5005005005005005
999,0.501
1000,0.5014985014985015
1001,0.501996007984032
1002,0.5014955134596212
1003,0.500996015936255
1004,0.5014925373134328
1005,0.5019880715705766
1006,0.5024826216484608
1007,0.501984126984127
1008,0.5014866204162537
1009,0.500990099009901
1010,0.5004945598417408
1011,0.5009881422924901
1012,0.5004935834155972
1013,0.5
1014,0.4995073891625616
1015,0.49901574803149606
1016,0.49852507374631266
1017,0.49803536345776034
1018,0.4975466143277723
1019,0.4970588235294118
1020,0.4975514201762977
1021,0.49706457925636005
1022,0.4965786901270772
1023,0.49609375
1024,0.49560975609756097
1025,0.49610136452241715
1026,0.495618305744888
1027,0.49513618677042803
1028,0.4946550048590865
1029,0.4941747572815534
1030,0.49369544131910764
1031,0.4932170542635659
1032,0.4927395934172314
1033,0.4922630560928433
1034,0.4927536231884058
1035,0.4922779922779923
1036,0.4918032786885246
1037,0.4913294797687861
1038,0.49085659287776706
1039,0.49038461538461536
1040,0.4899135446685879
1041,0.4894433781190019
1042,0.48897411313518696
1043,0.4885057471264368
1044,0.4880382775119617
1045,0.4875717017208413
1046,0.4871060171919771
1047,0.4866412213740458
1048,0.4861773117254528
1049,0.4857142857142857
1050,0.48525214081826834
1051,0.4847908745247148
1052,0.4843304843304843
1053,0.4838709677419355
1054,0.4834123222748815
1055,0.48295454545454547
1056,0.48344370860927155
1057,0.4829867674858223
1058,0.4825306893295562
1059,0.4820754716981132
1060,0.4816211121583412
1061,0.4821092278719397
1062,0.4816556914393227
1063,0.48120300751879697
1064,0.4807511737089202
1065,0.4803001876172608
1066,0.47985004686035615
1067,0.4794007490636704
1068,0.47988774555659497
1069,0.4803738317757009
1070,0.47992530345471524
1071,0.47947761194029853
1072,0.4790307548928239
1073,0.478584729981378
1074,0.4790697674418605
1075,0.4795539033457249
1076,0.48003714020427113
1077,0.47959183673469385
1078,0.47914735866543096
1079,0.47962962962962963
1080,0.4791859389454209
1081,0.4787430683918669
1082,0.47830101569713757
1083,0.47878228782287824
1084,0.4792626728110599
1085,0.47974217311233885
1086,0.47930082796688134
1087,0.4788602941176471
1088,0.47842056932966026
1089,0.47889908256880737
1090,0.47937671860678277
1091,0.47985347985347987
1092,0.48032936870997256
1093,0.47989031078610606
1094,0.4794520547945205
1095,0.479014598540146
1096,0.479489516864175
1097,0.4790528233151184
1098,0.4786169244767971
1099,0.4781818181818182
1100,0.47774750227066304
1101,0.47731397459165154
1102,0.4768812330009066
1103,0.47644927536231885
1104,0.4760180995475113
1105,0.4755877034358047
1106,0.4760614272809395
1107,0.4756317689530686
1108,0.47610459873760147
1109,0.4756756756756757
1110,0.4752475247524752
1111,0.4748201438848921
1112,0.4743935309973046
1113,0.473967684021544
1114,0.473542600896861
1115,0.4731182795698925
1116,0.4726947179946285
1117,0.47227191413237923
1118,0.4718498659517426
1119,0.4714285714285714
1120,0.47100802854594115
1121,0.47058823529411764
1122,0.4701691896705254
1123,0.4697508896797153
1124,0.4693333333333333
1125,0.4689165186500888
1126,0.46938775510204084
1127,0.4698581560283688
1128,0.46944198405668736
1129,0.46991150442477875
1130,0.46949602122015915
1131,0.46908127208480566
1132,0.46866725507502205
1133,0.46825396825396826
1134,0.46784140969162996
1135,0.46830985915492956
1136,0.4678979771328056
1137,0.46748681898066785
1138,0.46707638279192276
1139,0.4666666666666667
1140,0.4671340929009641
1141,0.46672504378283713
1142,0.4663167104111986
1143,0.4659090909090909
1144,0.46550218340611355
1145,0.4650959860383944
1146,0.46556233653007845
1147,0.4651567944250871
1148,0.46475195822454307
1149,0.4643478260869565
1150,0.4639443961772372
1151,0.4635416666666667
1152,0.46313963573287076
1153,0.462738301559792
1154,0.4623376623376623
1155,0.4619377162629758
1156,0.46153846153846156
1157,0.46113989637305697
1158,0.46074201898188094
1159,0.4603448275862069
1160,0.4599483204134367
1161,0.459552495697074
1162,0.4591573516766982
1163,0.4587628865979381
1164,0.45836909871244635
1165,0.45797598627787306
1166,0.45758354755784064
1167,0.4571917808219178
1168,0.4568006843455945
1169,0.4564102564102564
1170,0.4560204953031597
1171,0.45563139931740615
1172,0.45524296675191817
1173,0.454855195911414
1174,0.454468085106383
1175,0.45408163265306123
1176,0.453695836873407
1177,0.4533106960950764
1178,0.4529262086513995
1179,0.45254237288135596
1180,0.4521591871295512
1181,0.4517766497461929
1182,0.4513947590870668
1183,0.4510135135135135
1184,0.45147679324894513
1185,0.45109612141652616
1186,0.45071609098567816
1187,0.4503367003367003
1188,0.4507989907485282
1189,0.4504201680672269
1190,0.45004198152812763
1191,0.44966442953020136
1192,0.4492875104777871
1193,0.4489112227805695
1194,0.4485355648535565
1195,0.44816053511705684
1196,0.4477861319966583
1197,0.44741235392320533
1198,0.4470391993327773
1199,0.4475
1200,0.44712739383846795
1201,0.44675540765391014
1202,0.4463840399002494
1203,0.446843853820598
1204,0.4464730290456432
1205,0.4461028192371476
1206,0.44573322286661143
1207,0.445364238410596
1208,0.44499586435070304
1209,0.4446280991735537
1210,0.44426094137076794
1211,0.4438943894389439
1212,0.44352844187963725
1213,0.443163097199341
1214,0.44279835390946504
1215,0.4432565789473684
1216,0.4428923582580115
1217,0.4425287356321839
1218,0.4421657095980312
1219,0.4418032786885246
1220,0.44144144144144143
1221,0.4410801963993453
1222,0.44071954210956665
1223,0.440359477124183
1224,0.44
1225,0.4396411092985318
1226,0.4392828035859821
1227,0.43892508143322473
1228,0.4385679414157852
1229,0.43902439024390244
1230,0.4386677497969131
1231,0.4383116883116883
1232,0.43795620437956206
1233,0.4376012965964344
1234,0.43724696356275305
1235,0.4368932038834951
1236,0.43654001616814875
1237,0.43618739903069464
1238,0.4358353510895884
1239,0.43548387096774194
1240,0.43513295729250606
1241,0.4355877616747182
1242,0.4352373290426388
1243,0.43569131832797425
1244,0.4353413654618474
1245,0.434991974317817
1246,0.43464314354450684
1247,0.4342948717948718
1248,0.4339471577261809
1249,0.4344
1250,0.4348521183053557
1251,0.43450479233226835
1252,0.43415802075019955
1253,0.43460925039872406
1254,0.4342629482071713
1255,0.4339171974522293
1256,0.4335719968178202
1257,0.4332273449920509
1258,0.4328832406671962
1259,0.43253968253968256
1260,0.4321966693100714
1261,0.4318541996830428
1262,0.43151227236737927
1263,0.4311708860759494
1264,0.4308300395256917
1265,0.4304897314375987
1266,0.43014996053670085
1267,0.42981072555205047
1268,0.4294720252167061
1269,0.42913385826771655
1270,0.4287962234461054
1271,0.42845911949685533
1272,0.4289080911233307
1273,0.42857142857142855
1274,0.42823529411764705
1275,0.4278996865203762
1276,0.42756460454189504
